Transaction_ID,Customer_ID,Region,Age,Product_Category,Quantity,Payment_Method,Price,Discount,Purchase_Date,Store_Type,First_Purchase_Date,Lead_Time_Days
5073,4361,West,25.0,Toys,7,Credit Card,86.99,0.29,2023-08-11,,2014-09-13,
13051,4953,West,65.0,Home Goods,10,Debit Card,208.19,0.02,2024-05-04,Online,2016-08-18,1.0
14247,3731,East,68.0,Clothing,5,Debit Card,376.69,0.06,2023-09-02,In-Store,2010-10-17,
5255,4851,West,62.0,Home Goods,7,Debit Card,323.31,0.24,2024-04-24,In-Store,2019-05-31,
8494,3181,East,60.0,Home Goods,6,Credit Card,188.76,0.13,2023-11-16,Online,2022-05-25,3.0
1789,3987,South,30.0,Electronics,7,Debit Card,251.54,,2024-05-08,Online,2011-02-24,4.0
2890,1821,North,23.0,Electronics,9,Debit Card,78.01,,2024-09-19,Online,2018-11-14,3.0
7083,1765,West,39.0,Home Goods,2,Debit Card,188.68,0.1,2023-09-01,In-Store,2009-05-15,
9267,3365,West,25.0,Toys,9,Credit Card,298.45,0.12,2024-02-29,In-Store,2008-11-01,
111,4342,West,47.0,Toys,2,Credit Card,454.54,0.24,2023-12-23,In-Store,2016-10-28,
11967,4244,North,45.0,Clothing,8,Credit Card,304.78,0.3,2024-10-22,Online,2018-08-10,6.0
4466,2644,West,,Sports,9,Credit Card,493.73,0.08,2023-04-06,,2011-12-25,
8072,1479,North,32.0,Toys,6,Credit Card,59.65,0.12,2023-03-19,Online,2013-10-10,9.0
1665,1951,West,53.0,Home Goods,4,Credit Card,69.91,0.27,2024-02-07,In-Store,2021-10-13,
6347,3977,East,32.0,Sports,9,Debit Card,99.57,0.17,2023-11-05,In-Store,2010-11-28,
13042,2915,North,25.0,Home Goods,8,Credit Card,226.57,0.12,2024-05-25,In-Store,2010-03-09,
5446,1579,East,23.0,Electronics,3,Credit Card,302.27,0.29,2024-03-02,Online,2010-08-05,5.0
11029,1372,South,64.0,Clothing,8,Cash,18.43,0.09,2024-12-10,,2007-02-03,
7540,2938,West,,Home Goods,8,Credit Card,473.6,0.14,2024-05-29,In-Store,2007-05-15,
8444,4832,North,39.0,Home Goods,8,Credit Card,159.39,,2024-05-03,Online,2014-09-21,4.0
9295,1865,South,55.0,Toys,6,Debit Card,470.35,0.21,2023-05-10,Online,2022-03-13,5.0
4607,3305,West,38.0,Sports,9,Credit Card,223.76,0.26,2023-09-23,Online,2020-03-13,7.0
537,1019,North,42.0,Home Goods,8,Debit Card,236.67,0.21,2024-08-24,In-Store,2022-05-13,
8959,1208,East,28.0,Clothing,7,Credit Card,164.55,0.15,2023-01-08,In-Store,2016-03-08,
14537,1496,East,35.0,Home Goods,2,Cash,406.53,0.02,2025-01-01,,2007-01-27,
6929,4966,East,20.0,Home Goods,2,Debit Card,368.43,0.15,2023-12-21,Online,2014-08-15,9.0
14963,1160,South,20.0,Sports,2,Cash,267.49,0.11,2024-09-28,,2020-11-17,
14209,2974,North,42.0,Home Goods,3,Debit Card,117.39,0.16,2024-08-03,Online,2005-07-28,3.0
9478,4791,South,24.0,Clothing,9,Debit Card,138.25,0.24,2023-01-26,Online,2015-09-22,8.0
3045,1858,South,31.0,Toys,3,Debit Card,217.39,0.22,2024-12-16,In-Store,2008-03-22,
3428,1172,East,33.0,Clothing,8,Credit Card,91.85,0.06,2023-12-11,Online,2012-08-30,2.0
11414,2894,East,34.0,Home Goods,2,Credit Card,358.24,0.03,2023-04-16,Online,2008-04-08,6.0
325,1608,North,27.0,Sports,8,Credit Card,95.79,0.25,2023-06-22,Online,2009-07-21,7.0
1948,1329,East,37.0,Electronics,5,Cash,210.35,0.16,2024-10-15,In-Store,2022-01-09,
775,1872,West,51.0,Toys,7,Debit Card,232.68,0.2,2024-05-25,Online,2017-05-13,2.0
11329,4445,West,65.0,Sports,5,Debit Card,492.8,0.0,2024-04-15,Online,2012-04-01,1.0
10761,4880,South,26.0,Home Goods,5,Credit Card,203.1,0.2,2023-01-24,Online,2016-06-04,8.0
14623,2605,South,66.0,Clothing,8,Credit Card,479.7,0.11,2023-08-07,In-Store,2021-10-10,
10253,3427,East,45.0,Home Goods,7,Debit Card,,0.12,2023-08-15,In-Store,2018-02-03,
2911,3009,South,66.0,Clothing,3,Debit Card,389.55,0.21,2024-03-15,Online,2020-05-21,6.0
10796,4861,East,25.0,Clothing,1,Cash,349.45,0.09,2023-05-17,In-Store,2017-08-21,
4649,3894,East,62.0,Toys,3,Debit Card,358.55,0.2,2024-04-24,In-Store,2020-12-12,
4642,4435,West,49.0,Sports,8,Debit Card,57.82,0.05,2023-06-19,Online,2010-11-04,3.0
15475,3121,North,25.0,Electronics,5,Debit Card,235.7,0.15,2023-07-25,In-Store,2012-12-18,
6626,3103,South,34.0,Clothing,2,Debit Card,201.86,0.02,2024-03-12,Online,2013-02-05,9.0
10583,4534,South,30.0,Home Goods,1,Cash,457.65,0.07,2024-11-21,In-Store,2016-07-11,
7900,2212,North,64.0,Sports,7,Credit Card,199.04,0.25,2023-06-27,In-Store,2006-06-23,
6681,1165,South,59.0,Electronics,6,Credit Card,148.47,0.02,2024-09-24,Online,2014-11-18,9.0
13132,4509,South,42.0,Home Goods,8,Debit Card,406.79,0.25,2024-07-23,In-Store,2006-07-04,
5967,4510,South,52.0,Sports,9,Cash,450.91,0.13,2023-06-04,In-Store,2019-08-05,
5750,3916,West,32.0,Sports,6,Credit Card,347.94,0.01,2024-08-31,Online,2008-03-09,1.0
13661,3763,North,41.0,Toys,2,Debit Card,302.39,0.17,2024-04-09,In-Store,2010-08-16,
12839,4014,East,23.0,Clothing,5,Cash,509.22,0.19,2024-03-16,In-Store,2009-05-20,
13852,2539,West,19.0,Electronics,5,Credit Card,308.68,0.18,2023-09-27,In-Store,2011-04-22,
1527,3116,North,65.0,Clothing,9,Debit Card,18.28,0.25,2024-05-22,Online,2018-10-05,2.0
12073,1430,East,30.0,Toys,5,Debit Card,401.68,0.22,2025-02-27,Online,2011-09-12,2.0
7235,3042,North,44.0,Electronics,9,Debit Card,174.94,0.27,2024-03-27,In-Store,2009-02-07,
15210,3359,North,40.0,Sports,10,Cash,330.03,0.26,2023-08-22,In-Store,2009-01-27,
11724,4919,East,29.0,Sports,3,Debit Card,347.73,0.12,2024-09-16,In-Store,2007-02-04,
6495,4439,North,67.0,Home Goods,6,Cash,231.36,0.27,2023-10-05,In-Store,2011-04-19,
8706,1126,South,61.0,Clothing,6,Debit Card,204.27,0.29,2024-08-28,In-Store,2016-01-08,
11442,1280,West,21.0,Toys,7,Debit Card,142.59,0.23,2023-07-31,Online,2014-03-30,6.0
8945,2510,East,29.0,Toys,3,Credit Card,340.36,0.28,2024-06-18,Online,2018-12-30,1.0
6336,2959,East,43.0,Toys,2,Credit Card,94.57,0.1,2023-07-07,Online,2007-04-14,4.0
3159,2821,East,52.0,Clothing,5,Debit Card,258.63,0.08,2023-03-03,Online,2013-04-16,6.0
8922,2634,North,35.0,Clothing,6,Debit Card,212.99,0.25,2023-05-21,Online,2019-07-21,6.0
3592,2688,East,,Electronics,6,Credit Card,115.64,0.08,2024-11-02,In-Store,2016-01-25,
6361,3064,South,68.0,Electronics,1,Credit Card,479.01,0.15,2024-01-20,Online,2016-10-27,1.0
10725,2848,East,39.0,Sports,1,Debit Card,222.37,0.05,2023-06-18,In-Store,2019-09-04,
1625,2205,West,62.0,Home Goods,2,Debit Card,49.47,0.15,2023-08-25,Online,2010-11-25,5.0
5371,2006,East,48.0,Toys,1,Cash,225.88,0.17,2024-01-06,In-Store,2019-05-20,
2874,4173,North,36.0,Sports,8,Cash,91.26,0.25,2023-12-03,In-Store,2006-05-19,
14746,3085,South,60.0,Electronics,9,Debit Card,82.21,0.26,2024-10-10,Online,2018-07-09,4.0
9504,2203,North,31.0,Home Goods,7,Credit Card,440.65,,2023-06-01,In-Store,2016-01-03,
8687,2873,West,41.0,Toys,5,Cash,338.27,0.24,2024-03-02,In-Store,2018-12-18,
7649,4722,West,19.0,Sports,7,Debit Card,41.58,0.24,2023-06-13,Online,2008-09-01,3.0
7722,3146,South,39.0,Home Goods,4,Credit Card,20.98,0.17,2023-10-24,In-Store,2007-10-20,
11180,1438,East,64.0,Sports,5,Credit Card,385.46,0.22,2023-11-13,In-Store,2005-02-07,
6400,3383,South,52.0,Home Goods,2,Cash,33.78,0.01,2023-07-31,In-Store,2016-08-11,
16,4444,West,26.0,Home Goods,2,Cash,272.43,0.28,2024-05-16,In-Store,2010-02-02,
12260,2636,South,49.0,Clothing,2,Credit Card,184.75,0.22,2024-06-22,,2010-09-27,
2448,2259,North,35.0,Toys,3,Debit Card,70.45,0.1,2024-04-08,In-Store,2007-01-18,
4511,1182,East,48.0,Home Goods,6,Credit Card,117.85,0.12,2024-09-21,In-Store,2005-10-24,
1050,2901,West,25.0,Toys,3,Debit Card,339.65,0.26,2023-09-25,Online,2010-03-21,3.0
125,1791,East,62.0,Home Goods,7,Debit Card,258.1,0.22,2024-06-20,Online,2013-03-07,7.0
9530,4598,North,48.0,Clothing,6,Debit Card,468.41,0.28,2023-09-05,In-Store,2013-06-03,
4205,4831,West,21.0,Home Goods,3,Cash,,0.06,2023-12-18,In-Store,2009-10-08,
9507,4174,East,42.0,Sports,5,Debit Card,402.89,0.23,2023-11-11,Online,2022-03-12,7.0
2424,1590,South,65.0,Toys,5,Debit Card,243.34,0.18,2024-07-28,In-Store,2008-10-17,
942,4637,West,57.0,Electronics,1,Credit Card,223.86,0.22,2024-04-08,Online,2021-03-03,5.0
11458,3729,West,45.0,Toys,6,Cash,167.25,0.27,2023-12-18,In-Store,2015-10-15,
13550,3942,West,37.0,Electronics,2,Debit Card,158.1,0.26,2023-08-17,Online,2011-09-07,1.0
904,1504,North,54.0,Toys,8,Credit Card,280.95,0.15,2023-05-05,In-Store,2019-07-17,
8500,2590,North,60.0,Toys,2,Credit Card,310.6,0.03,2023-04-28,In-Store,2006-11-28,
8285,2098,South,39.0,Sports,2,Credit Card,485.41,,2023-02-06,In-Store,2009-11-01,
6108,2327,East,42.0,Electronics,6,Cash,,0.02,2024-09-05,In-Store,2020-11-11,
3778,1593,North,51.0,Home Goods,5,Cash,445.05,0.16,2024-03-28,In-Store,2008-11-22,
7941,3665,North,48.0,Sports,8,Debit Card,162.15,0.3,2023-01-08,Online,2010-04-07,1.0
7375,4435,West,49.0,Electronics,5,Credit Card,96.48,0.06,2024-03-24,In-Store,2010-11-04,
9569,1608,North,27.0,Sports,4,Debit Card,306.46,0.21,2024-04-13,Online,2009-07-21,5.0
12952,2078,North,36.0,Clothing,5,Debit Card,411.26,0.1,2024-07-15,Online,2014-02-09,6.0
10979,2930,West,56.0,Home Goods,8,Debit Card,281.5,0.21,2023-03-28,In-Store,2008-08-16,
6548,2629,West,59.0,Toys,6,Debit Card,429.91,0.11,2024-01-03,In-Store,2018-12-14,
5517,1871,East,26.0,Clothing,6,Cash,471.32,0.04,2023-06-10,,2018-12-24,
14827,3795,South,20.0,Home Goods,2,Cash,17.1,0.0,2023-06-22,,2008-05-06,
4054,4452,West,53.0,Toys,4,Debit Card,494.91,0.02,2024-05-26,In-Store,2011-09-08,
10090,4691,North,61.0,Clothing,3,Debit Card,465.39,0.17,2023-07-28,In-Store,2015-05-18,
13896,2608,South,65.0,Clothing,6,Debit Card,,0.08,2024-10-30,Online,2009-07-25,5.0
10527,3901,South,52.0,Toys,5,Cash,192.41,0.06,2024-09-02,In-Store,2006-08-09,
14131,2822,North,35.0,Toys,8,Debit Card,334.59,0.11,2024-05-27,In-Store,2007-11-23,
6281,2424,West,65.0,Sports,1,Cash,277.89,0.22,2024-05-17,In-Store,2006-06-19,
9285,1188,East,64.0,Clothing,6,Debit Card,252.12,0.28,2023-11-17,In-Store,2006-12-14,
9361,4229,West,58.0,Home Goods,8,Cash,194.26,0.19,2024-11-06,In-Store,2007-03-17,
9972,1434,South,33.0,Electronics,3,Credit Card,423.16,0.26,2023-10-30,In-Store,2009-10-15,
4700,4557,East,49.0,Sports,5,Credit Card,344.05,0.13,2024-12-11,In-Store,2009-04-04,
10958,2444,South,18.0,Clothing,9,Debit Card,286.4,0.19,2024-04-06,Online,2010-02-25,5.0
9923,1069,North,47.0,Toys,8,Cash,57.68,0.26,2023-02-17,In-Store,2012-03-26,
5945,2491,South,21.0,Clothing,9,Credit Card,214.2,0.21,2024-04-06,Online,2019-09-25,6.0
9750,4879,South,62.0,Toys,3,Debit Card,215.69,0.03,2023-09-15,In-Store,2022-08-22,
7482,1589,West,58.0,Sports,5,Cash,475.14,0.22,2024-05-08,In-Store,2019-02-23,
12523,4062,West,40.0,Home Goods,9,Debit Card,23.93,0.1,2023-07-12,Online,2022-11-07,2.0
7169,2717,West,66.0,Sports,9,Cash,259.78,0.24,2024-06-24,In-Store,2005-12-13,
11203,3481,North,50.0,Clothing,4,Cash,10.55,0.06,2024-06-27,In-Store,2008-05-04,
192,2038,North,56.0,Toys,5,Debit Card,427.61,0.1,2023-08-07,In-Store,2006-12-08,
14992,2441,North,45.0,Electronics,4,Credit Card,269.59,0.11,2025-01-17,In-Store,2022-10-16,
4470,1141,North,64.0,Home Goods,7,Debit Card,262.46,0.18,2024-08-22,Online,2015-08-06,5.0
1913,3026,East,40.0,Sports,7,Cash,270.93,0.2,2023-04-25,In-Store,2009-10-27,
6989,3707,North,36.0,Electronics,3,Debit Card,84.36,0.01,2024-01-19,In-Store,2017-06-28,
11277,3744,South,69.0,Toys,6,Debit Card,471.29,0.29,2023-06-12,In-Store,2008-10-29,
14983,1227,South,,Home Goods,7,Credit Card,492.23,0.28,2024-02-27,In-Store,2015-10-21,
7694,2279,West,55.0,Electronics,9,Credit Card,258.82,0.27,2024-05-08,Online,2006-11-08,1.0
11884,2871,West,36.0,Clothing,7,Credit Card,61.68,0.0,2023-10-07,Online,2013-08-21,4.0
7767,4545,East,57.0,Home Goods,8,Cash,483.22,0.27,2024-08-15,In-Store,2005-06-07,
7460,3741,South,,Clothing,8,Credit Card,67.19,0.1,2024-12-01,In-Store,2005-12-18,
10422,3731,East,68.0,Clothing,7,Debit Card,304.01,0.15,2023-03-06,In-Store,2010-10-17,
12232,3066,East,32.0,Clothing,3,Credit Card,169.52,0.21,2024-08-12,In-Store,2007-08-19,
4105,3601,South,24.0,Sports,4,Credit Card,338.87,0.06,2023-06-18,In-Store,2009-11-25,
10497,1640,North,29.0,Toys,8,Credit Card,243.42,0.03,2023-11-13,Online,2009-10-07,3.0
10294,1164,East,34.0,Sports,2,Credit Card,351.48,0.1,2023-09-25,In-Store,2013-09-17,
712,2066,West,18.0,Home Goods,6,Debit Card,269.01,0.01,2024-05-18,In-Store,2006-03-12,
939,4486,West,34.0,Toys,2,Debit Card,215.82,0.2,2023-09-26,Online,2013-08-29,1.0
9373,4511,West,25.0,Electronics,7,Cash,261.82,0.03,2024-06-24,In-Store,2011-09-29,
7423,1843,South,42.0,Toys,9,Credit Card,80.8,0.08,2023-09-12,In-Store,2014-05-06,
5647,3236,East,52.0,Electronics,9,Debit Card,154.45,0.06,2023-04-20,In-Store,2013-01-05,
13467,4713,West,49.0,Clothing,4,Cash,171.79,0.06,2023-03-20,In-Store,2022-12-29,
4234,3940,South,47.0,Toys,2,Debit Card,27.92,0.15,2024-10-07,In-Store,2017-08-12,
334,3811,North,39.0,Electronics,9,Credit Card,375.24,0.1,2024-08-06,Online,2017-08-13,3.0
15507,4421,South,44.0,Sports,6,Debit Card,520.29,0.23,2025-01-16,Online,2013-12-24,7.0
6645,3735,East,19.0,Sports,8,Credit Card,88.17,0.08,2024-01-07,Online,2006-04-22,1.0
1898,3116,North,65.0,Home Goods,4,Debit Card,76.63,0.14,2023-12-31,Online,2018-10-05,8.0
1025,4170,North,32.0,Electronics,8,Cash,33.89,0.18,2023-05-22,In-Store,2007-09-30,
5593,2603,North,65.0,Electronics,7,Credit Card,449.21,0.02,2023-03-27,In-Store,2010-12-08,
15050,2978,North,31.0,Toys,4,Credit Card,419.77,0.03,2023-11-02,Online,2021-02-06,9.0
2918,1961,West,62.0,Home Goods,1,Debit Card,215.03,0.29,2023-04-12,Online,2011-01-07,7.0
10577,1815,West,65.0,Sports,5,Debit Card,381.9,0.21,2023-05-11,Online,2017-07-26,4.0
14854,4777,East,39.0,Electronics,5,Credit Card,56.56,0.12,2024-04-27,Online,2009-01-20,5.0
3849,2885,East,55.0,Electronics,5,Credit Card,499.56,0.04,2024-10-19,In-Store,2007-12-12,
12563,1718,East,29.0,Electronics,7,Cash,485.95,0.11,2023-11-27,In-Store,2015-05-15,
71,1241,East,28.0,Clothing,9,Credit Card,331.57,0.14,2024-06-16,Online,2012-05-02,4.0
6971,1687,East,54.0,Home Goods,7,Cash,484.02,0.01,2023-07-23,In-Store,2020-07-24,
1820,3713,North,40.0,Electronics,2,Credit Card,142.01,0.29,2024-05-14,In-Store,2019-10-04,
3103,1699,West,52.0,Home Goods,9,Credit Card,471.82,0.26,2024-03-12,In-Store,2014-04-19,
6320,3165,East,22.0,Home Goods,9,Debit Card,36.89,0.07,2024-11-14,In-Store,2009-12-31,
166,4119,West,68.0,Toys,3,Debit Card,120.45,0.14,2023-05-29,In-Store,2020-11-28,
13668,1715,East,32.0,Home Goods,5,Credit Card,314.98,0.21,2024-02-04,In-Store,2005-03-21,
12746,4650,West,23.0,Clothing,5,Credit Card,205.36,0.02,2024-05-04,In-Store,2005-06-17,
14908,4988,South,19.0,Electronics,3,Credit Card,450.04,0.13,2025-01-02,In-Store,2019-10-12,
8096,2823,East,63.0,Toys,7,Cash,399.84,0.03,2023-07-21,In-Store,2017-04-28,
3738,2043,North,69.0,Toys,1,Credit Card,183.11,0.09,2024-09-04,Online,2012-07-18,3.0
12622,1561,North,61.0,Home Goods,9,Cash,493.96,0.0,2025-01-29,In-Store,2022-05-11,
15195,1600,South,54.0,Toys,5,Cash,252.18,0.1,2025-02-11,,2018-08-07,
10798,4310,West,44.0,Electronics,8,Credit Card,156.71,0.15,2023-08-29,In-Store,2020-12-19,
4447,4655,West,45.0,Clothing,6,Cash,139.12,0.05,2024-06-17,In-Store,2012-12-17,
6766,1832,East,45.0,Toys,4,Credit Card,435.63,0.04,2024-02-19,Online,2013-04-21,8.0
2789,2208,North,24.0,Toys,9,Debit Card,489.74,0.18,2023-06-03,In-Store,2008-09-14,
14430,3488,East,40.0,Home Goods,8,Credit Card,107.05,0.23,2023-06-26,In-Store,2005-06-29,
730,4017,West,20.0,Electronics,7,Cash,326.61,0.21,2024-08-30,In-Store,2006-01-14,
288,3160,North,43.0,Electronics,8,Credit Card,279.78,0.29,2024-02-21,Online,2017-09-25,7.0
13228,2179,East,24.0,Sports,5,Debit Card,353.72,0.27,2024-01-07,Online,2022-11-11,7.0
2690,4155,East,58.0,Electronics,6,Debit Card,90.35,0.13,2024-08-26,In-Store,2012-03-02,
3373,3148,North,52.0,Sports,7,Debit Card,202.81,0.18,2023-03-31,In-Store,2009-12-09,
8618,3226,East,38.0,Toys,5,Credit Card,118.53,0.04,2023-05-15,In-Store,2005-02-01,
3730,4895,South,52.0,Sports,1,Credit Card,241.76,0.1,2023-08-08,Online,2017-02-11,1.0
13154,4623,South,20.0,Toys,3,Cash,464.47,0.18,2023-08-13,In-Store,2017-10-13,
11512,4287,North,22.0,Electronics,5,Debit Card,79.17,0.14,2023-02-05,Online,2013-04-07,4.0
6665,2904,West,62.0,Sports,8,Credit Card,220.5,0.29,2024-10-19,Online,2014-02-23,9.0
9192,4516,South,58.0,Clothing,6,Debit Card,496.9,0.21,2024-10-08,Online,2007-01-23,6.0
8405,1941,West,39.0,Sports,3,Credit Card,498.18,0.23,2023-06-26,In-Store,2020-06-26,
4676,2810,North,52.0,Clothing,2,Debit Card,292.8,0.11,2023-03-28,In-Store,2018-02-09,
15502,2196,South,21.0,Electronics,5,Debit Card,267.1,0.09,2024-07-09,In-Store,2022-04-20,
7070,4147,East,69.0,Clothing,6,Debit Card,227.13,0.06,2024-07-06,Online,2010-07-28,9.0
1473,2692,South,,Electronics,9,Cash,258.27,0.25,2024-06-21,In-Store,2022-09-12,
13831,1962,South,66.0,Sports,8,Cash,80.05,0.08,2025-02-08,In-Store,2005-02-20,
15489,3475,North,36.0,Home Goods,6,Debit Card,552.97,0.3,2024-09-10,In-Store,2008-04-03,
6642,1892,West,66.0,Electronics,6,Debit Card,34.71,0.23,2023-01-22,,2012-07-04,
12438,2814,East,36.0,Sports,10,Credit Card,187.33,0.11,2023-07-27,Online,2020-10-05,3.0
3447,1623,North,44.0,Electronics,9,Credit Card,422.83,0.04,2023-06-21,Online,2021-04-09,5.0
6302,1633,South,23.0,Toys,4,Credit Card,57.15,0.27,2023-05-17,In-Store,2014-08-06,
10852,3597,North,44.0,Toys,7,Credit Card,460.98,0.15,2023-07-25,Online,2017-11-23,3.0
15439,3950,West,39.0,Electronics,9,Debit Card,500.91,0.22,2024-10-24,Online,2009-07-31,9.0
9172,2500,East,67.0,Toys,8,Debit Card,97.39,0.14,2024-02-22,Online,2017-10-05,4.0
3332,1253,North,60.0,Clothing,8,Cash,110.96,0.09,2024-06-20,In-Store,2021-03-07,
4822,3046,South,40.0,Home Goods,4,Credit Card,257.93,0.18,2024-11-11,In-Store,2013-06-13,
13711,1130,West,37.0,Sports,7,Cash,248.72,0.05,2024-03-11,In-Store,2005-11-05,
13242,4593,South,19.0,Sports,8,Debit Card,41.03,0.13,2023-10-27,In-Store,2010-02-06,
2048,1545,North,22.0,Toys,3,Cash,442.61,0.13,2024-02-28,In-Store,2008-02-28,
11053,1282,South,64.0,Sports,9,Debit Card,51.38,0.16,2024-04-16,In-Store,2007-01-04,
14653,3881,South,31.0,Electronics,8,Cash,329.21,0.01,2025-02-25,In-Store,2016-06-27,
7890,3182,North,25.0,Sports,1,Credit Card,61.21,0.28,2023-07-23,In-Store,2006-04-18,
4615,2998,South,46.0,Electronics,4,Credit Card,345.97,0.02,2023-08-10,Online,2019-12-31,5.0
11616,2865,West,52.0,Electronics,7,Cash,,0.26,2024-06-29,In-Store,2018-09-04,
10050,4033,West,21.0,Electronics,9,Credit Card,395.08,0.18,2024-05-17,In-Store,2013-08-17,
1554,4051,West,43.0,Clothing,6,Debit Card,359.23,0.19,2024-08-17,In-Store,2014-01-27,
7745,2778,South,46.0,Electronics,4,Debit Card,168.31,0.17,2024-02-14,Online,2009-07-29,9.0
10640,4634,North,61.0,Toys,2,Cash,373.09,0.28,2024-04-29,In-Store,2011-11-22,
9627,4035,North,40.0,Sports,3,Cash,29.33,0.02,2024-05-16,In-Store,2021-12-13,
6844,3978,South,61.0,Toys,1,Credit Card,295.14,0.19,2023-04-20,Online,2008-11-13,7.0
2430,3434,South,,Clothing,7,Debit Card,74.58,0.15,2023-06-23,In-Store,2016-10-09,
9381,4185,East,66.0,Home Goods,9,Credit Card,251.59,0.05,2023-09-19,Online,2017-01-24,9.0
2687,1503,East,61.0,Sports,3,Debit Card,487.19,0.26,2023-09-05,Online,2011-12-24,2.0
6222,2688,East,,Clothing,2,Cash,415.69,0.25,2023-09-04,In-Store,2016-01-25,
11523,4257,North,64.0,Home Goods,2,Debit Card,37.49,0.16,2023-06-28,In-Store,2008-03-27,
6121,3434,South,,Electronics,2,Cash,66.63,0.1,2023-12-10,In-Store,2016-10-09,
8398,4258,East,56.0,Toys,6,Cash,444.36,0.13,2023-06-07,,2020-08-25,
646,4356,North,63.0,Clothing,1,Credit Card,444.4,0.13,2024-06-01,Online,2006-05-12,3.0
7486,3413,East,59.0,Sports,4,Debit Card,165.3,0.11,2024-06-04,Online,2011-02-12,8.0
7755,1490,South,57.0,Toys,6,Credit Card,185.53,0.0,2024-05-04,In-Store,2013-10-12,
7356,1883,East,59.0,Home Goods,2,Credit Card,152.83,0.04,2023-03-24,In-Store,2006-07-16,
4722,2257,East,63.0,Clothing,1,Cash,263.77,0.1,2023-02-23,In-Store,2005-04-04,
10901,3718,West,65.0,Electronics,7,Cash,258.16,,2024-01-10,In-Store,2019-12-06,
14186,2477,East,47.0,Home Goods,4,Debit Card,58.42,0.12,2023-09-02,Online,2016-01-22,7.0
5573,1153,South,27.0,Sports,5,Credit Card,487.05,0.13,2023-07-16,Online,2008-11-06,9.0
8772,1244,South,33.0,Electronics,8,Debit Card,25.89,0.01,2023-07-08,In-Store,2008-04-14,
13257,4294,East,67.0,Electronics,2,Cash,390.83,0.07,2023-12-24,In-Store,2015-10-05,
8832,1344,South,65.0,Sports,2,Debit Card,407.84,0.2,2023-11-06,In-Store,2010-06-28,
12594,1603,South,33.0,Clothing,2,Debit Card,14.86,0.25,2023-09-28,,2007-10-03,
7696,1029,South,53.0,Sports,5,Cash,439.93,0.03,2023-09-30,In-Store,2005-11-19,
8838,1722,West,49.0,Sports,7,Credit Card,252.38,0.03,2024-01-03,Online,2005-09-06,7.0
7082,3334,East,58.0,Electronics,7,Cash,151.46,0.11,2023-04-29,In-Store,2016-05-04,
9434,3699,North,66.0,Electronics,1,Credit Card,87.05,0.05,2024-03-14,Online,2011-07-18,7.0
14002,2296,South,62.0,Clothing,7,Debit Card,315.88,0.02,2024-02-14,In-Store,2013-01-01,
10850,1564,South,48.0,Electronics,5,Cash,374.65,0.03,2023-03-19,In-Store,2016-06-15,
3177,1632,East,31.0,Home Goods,4,Credit Card,201.91,0.16,2024-09-29,In-Store,2007-01-17,
12021,1979,North,49.0,Home Goods,9,Credit Card,73.02,0.04,2023-05-17,Online,2014-05-04,8.0
5676,4896,North,55.0,Clothing,7,Debit Card,69.47,0.14,2024-06-06,Online,2019-11-04,9.0
5293,1032,West,64.0,Sports,6,Debit Card,318.47,0.18,2023-05-27,In-Store,2017-11-09,
4147,1574,South,,Electronics,7,Credit Card,48.18,0.12,2024-10-14,In-Store,2017-03-17,
14559,3514,North,18.0,Clothing,1,Debit Card,122.7,0.13,2024-04-21,In-Store,2020-02-13,
12216,4115,East,66.0,Toys,2,Credit Card,209.82,0.27,2025-01-31,Online,2012-11-05,9.0
4928,4752,West,47.0,Home Goods,5,Cash,180.18,0.06,2023-06-08,In-Store,2005-04-02,
8558,4926,East,50.0,Home Goods,3,Debit Card,129.29,0.04,2024-09-23,In-Store,2012-04-07,
7703,1494,West,20.0,Electronics,6,Cash,287.22,0.2,2024-07-13,In-Store,2005-11-15,
3118,4747,West,46.0,Electronics,7,Debit Card,252.1,0.21,2024-09-14,In-Store,2018-10-16,
7265,3299,North,49.0,Clothing,1,Debit Card,42.27,0.02,2023-09-05,In-Store,2017-03-02,
4125,4071,East,46.0,Clothing,7,Cash,367.38,0.21,2023-05-18,In-Store,2013-05-02,
10597,3427,East,45.0,Electronics,2,Cash,435.65,0.01,2023-08-21,In-Store,2018-02-03,
13688,4001,West,19.0,Toys,6,Debit Card,139.16,0.29,2024-07-29,Online,2017-06-06,5.0
594,1369,North,26.0,Home Goods,3,Debit Card,328.52,0.24,2024-03-17,In-Store,2014-05-25,
13662,3763,North,41.0,Toys,8,Debit Card,238.84,0.11,2024-04-17,In-Store,2010-08-16,
14168,3249,West,20.0,Toys,4,Debit Card,95.76,0.1,2024-11-27,In-Store,2017-03-22,
14235,4558,South,21.0,Toys,6,Credit Card,138.32,0.22,2024-05-10,In-Store,2012-10-04,
6631,4838,East,41.0,Electronics,8,Credit Card,357.16,0.25,2023-12-25,Online,2010-09-26,3.0
3027,2300,East,29.0,Toys,7,Credit Card,355.19,0.1,2023-01-27,Online,2020-03-31,3.0
14789,1818,West,48.0,Electronics,1,Credit Card,273.26,0.07,2024-05-21,Online,2005-01-18,4.0
9388,2956,East,68.0,Sports,3,Debit Card,120.04,0.14,2023-06-07,In-Store,2013-12-13,
